Mission1,missionLast,Crew,pirateId,missionCount,missionHours,pirateLevel,age,Occupation,dayOrNight,crewSatisfactionAvg,State,crewmemberDied
15857,17994,42,9774,69,415,4,39,Working,day_shift,79,west virginia,0
15857,16958,42,9775,37,223,3,66,NA,either_shift,92,iowa,0
15857,17289,42,9776,47,283,3,40,Other,day_shift,93,ny,0
15857,18478,42,9777,86,517,5,66,Working,night_shift,NA,ohio,0
15857,18172,42,9778,78,467,4,46,Working,night_shift,87,hi,0
15857,16823,42,9779,33,193,3,68,Retired,either_shift,89,ut,1
15857,16128,42,9780,8,51,1,69,Retired,day_shift,20,mt,0
15857,18457,42,9781,87,525,5,41,NA,night_shift,95,north carolina,0
15857,18451,42,9782,85,508,5,22,Working,night_shift,98,dc,0
15857,18152,42,9783,76,452,4,30,Working,NA,96,alabama,0
15857,16792,42,9784,30,184,2,31,Working,night_shift,31,mn,0
15857,18476,42,9785,89,533,5,47,Student,day_shift,86,connecticut,0
15857,17259,42,9786,47,279,3,19,Other,day_shift,87,texas,0
15857,18449,42,9787,84,502,5,23,Working,night_shift,86,nm,0
15857,18465,42,9788,85,512,5,30,Working,night_shift,93,de,0
15857,16836,42,9789,33,198,3,26,Working,night_shift,10,ok,0
15857,16486,42,9790,21,127,NA,27,NA,night_shift,NA,hk,0
15857,18488,42,9791,90,542,5,20,Other,night_shift,96,az,0
15857,18440,42,9792,87,524,5,31,Working,day_shift,99,new mexico,1
15857,18161,42,9793,79,479,4,56,Working,night_shift,96,massachusetts,0
15857,17011,42,9794,39,236,NA,27,Working,night_shift,49,alaska,0
15857,17642,42,9795,62,373,4,43,Working,night_shift,31,california,0
15857,18464,42,9796,86,512,6,38,Student,NA,62,virginia,0
15857,17319,42,9797,47,284,3,55,Working,night_shift,92,pennsylvania,0
15857,15944,42,9798,5,31,1,27,NA,night_shift,47,ri,0
15857,17245,42,9799,46,271,3,23,Working,either_shift,96,id,0
15857,18392,42,9800,85,508,5,46,Working,night_shift,95,sd,0
15857,16250,42,9801,11,64,2,75,Retired,day_shift,90,NA,0
15857,17940,42,9802,70,415,4,23,Working,night_shift,93,mo,0
15857,18467,42,9803,89,539,5,21,Student,day_shift,4,pennsylvania,0
15857,18462,42,9804,88,533,5,23,Working,day_shift,93,ks,1
15857,17751,42,9805,65,393,4,39,Working,either_shift,95,alaska,0
15857,18108,42,9806,77,460,4,66,Student,night_shift,96,nevada,0
15857,18477,42,9807,85,514,NA,75,NA,day_shift,26,nebraska,0
15857,17991,42,9808,73,440,4,31,Working,day_shift,94,ut,0
15857,16553,42,9809,24,149,NA,53,Student,night_shift,86,NA,0
15857,18483,42,9810,88,533,NA,26,Working,night_shift,99,minnesota,1
15857,16185,42,9811,10,56,1,46,Working,either_shift,98,mississippi,0
15857,18375,42,9812,82,492,5,55,Retired,day_shift,88,al,0
15857,16416,42,9813,17,NA,2,45,Working,night_shift,86,ca,0
15857,18464,42,9814,86,520,5,34,Working,night_shift,6,new mexico,0
15857,18432,42,9815,86,511,5,75,NA,day_shift,100,ar,0
15857,16426,42,9816,20,116,2,25,Working,day_shift,32,sc,0
15857,18478,42,9817,89,539,5,38,Working,night_shift,99,wisconsin,0
15857,18428,42,9818,85,509,5,23,Working,night_shift,88,district of columbia,0
15857,18476,42,9819,88,524,5,25,Working,night_shift,91,NA,0
15857,16728,42,9820,29,171,2,43,Retired,either_shift,71,ms,1
15857,18488,42,9821,90,538,5,21,Student,day_shift,85,ok,0
15857,17011,42,9822,40,240,3,38,Working,night_shift,89,dc,0
15857,18466,42,9823,87,524,5,57,Working,day_shift,83,tennessee,0
NA,18397,42,9824,86,515,5,58,Retired,day_shift,91,vermont,0
15857,18429,42,9825,88,528,5,56,Working,night_shift,100,tn,0
15857,16897,42,9826,35,213,NA,NA,Working,either_shift,3,de,0
15857,18431,42,9827,86,515,NA,31,NA,night_shift,92,maine,0
15857,16132,42,9828,11,67,2,46,Retired,day_shift,86,va,1
15857,18441,42,9829,85,515,5,26,Working,night_shift,100,ar,1
15857,18466,42,9830,89,537,5,27,Student,day_shift,86,ga,0
15857,16116,42,9831,10,60,1,47,Working,NA,95,south dakota,0
15857,17774,42,9832,63,377,4,52,Working,either_shift,93,va,0
15857,16801,42,9833,31,187,3,33,NA,either_shift,9,md,0
15857,18462,42,9834,87,526,5,51,Other,night_shift,42,NA,0
15857,16938,42,9835,38,226,3,33,Working,night_shift,81,nc,0
15857,18459,42,9836,85,514,5,69,Retired,day_shift,NA,mn,0
15857,18082,42,9837,76,453,4,40,Student,night_shift,42,tennessee,0
15857,18471,42,9838,87,519,5,42,Working,night_shift,7,rhode island,0
15857,18483,42,9839,88,527,NA,34,Working,night_shift,96,ca,0
15857,18462,42,9840,86,520,5,40,Working,day_shift,100,nj,1
15857,18470,42,9841,87,524,5,26,Working,night_shift,100,alaska,0
15857,17594,42,9842,56,332,4,67,Retired,day_shift,89,arizona,0
15857,17443,42,9843,54,NA,4,41,NA,day_shift,98,mi,0
15857,16394,42,9844,19,114,2,23,Working,night_shift,99,ak,0
15857,15916,42,9845,4,28,1,40,Working,day_shift,NA,mt,0
15857,16311,42,9846,14,86,2,44,Working,day_shift,43,alaska,0
15857,16752,42,9847,32,197,3,39,Working,NA,89,sd,0
15857,17008,42,9848,36,213,3,38,Working,night_shift,28,mo,0
15857,16400,42,9849,18,107,2,38,Working,night_shift,26,mn,0
15857,18436,42,9850,84,504,5,30,Working,either_shift,38,connecticut,0
15857,18465,42,9851,88,524,5,45,Student,night_shift,91,wi,1
15857,18203,42,9852,79,473,4,42,Working,night_shift,97,ky,0
15857,16268,42,9853,14,88,2,59,Working,night_shift,63,ne,0
15857,17189,42,9854,45,270,4,42,Working,either_shift,95,south carolina,0
15857,18077,42,9855,72,435,4,40,Working,night_shift,86,hawaii,0
15857,16164,42,9856,11,64,2,32,Working,night_shift,29,mt,0
15857,17177,42,9857,45,265,3,NA,Retired,day_shift,94,utah,0
15857,16488,42,9858,23,136,2,28,Working,day_shift,91,la,0
15857,16879,42,9859,33,202,3,34,Working,night_shift,NA,michigan,0
15857,17494,42,9860,54,327,4,30,Working,either_shift,90,ky,0
15857,18460,42,9861,88,527,5,63,Student,night_shift,79,nm,0
15857,16634,42,9862,28,164,2,22,Working,day_shift,16,wy,0
15857,18451,42,9863,85,512,5,28,NA,day_shift,24,michigan,0
15857,17364,42,9864,48,283,3,28,Working,day_shift,85,wyoming,0
15857,18429,42,9865,85,509,5,39,Working,NA,100,co,0
15857,16774,42,9866,33,199,3,61,Working,night_shift,92,nc,0
15857,18209,42,9867,76,455,5,20,Student,night_shift,25,id,0
15857,18229,42,9868,80,484,4,19,Other,night_shift,NA,az,0
15857,18449,42,9869,86,515,5,25,NA,night_shift,90,nv,0
15857,18462,42,9870,89,531,5,68,NA,day_shift,92,ms,0
15857,17662,42,9871,61,369,4,30,Working,day_shift,98,hawaii,1
15857,18428,42,9872,88,530,5,30,Working,day_shift,29,south carolina,0
15857,17018,42,9873,40,241,3,26,Working,day_shift,90,co,0
15857,17941,42,9874,68,410,NA,26,Working,night_shift,93,new york,0
15857,17177,42,9875,46,279,3,57,Working,day_shift,38,maryland,1
15857,17669,42,9876,61,371,4,23,Other,night_shift,88,kentucky,0
15857,18440,NA,9877,85,513,5,25,Student,day_shift,87,wa,0
15857,18438,42,9878,86,518,5,24,Working,NA,90,pa,0
15857,18464,42,9879,85,510,5,19,Working,night_shift,94,sd,0
15857,18486,42,9880,90,540,5,19,NA,night_shift,NA,sc,0
15857,18444,42,9881,86,514,5,55,Working,night_shift,96,oregon,0
15857,18133,42,9882,77,464,4,35,Working,night_shift,85,NA,0
15857,NA,42,9883,18,109,2,46,Retired,day_shift,NA,alaska,0
15857,16861,42,9884,32,190,3,23,Student,NA,77,ia,0
15857,18446,42,9885,84,504,5,23,Working,night_shift,42,arkansas,0
15857,16096,42,9886,9,50,1,66,Retired,day_shift,86,wv,0
15857,18268,42,9887,81,491,5,61,Working,night_shift,98,pennsylvania,0
15857,18478,42,9888,86,514,5,69,Retired,day_shift,89,hawaii,0
15857,18440,42,9889,86,512,5,34,Working,night_shift,99,massachusetts,0
15857,16109,42,9890,9,56,1,51,Working,night_shift,40,ia,0
15857,17832,NA,9891,68,404,4,26,Working,day_shift,97,md,0
15857,17975,42,9892,70,415,4,29,Student,night_shift,86,mt,0
15857,18410,42,9893,84,503,NA,49,Working,night_shift,NA,NA,0
15857,17128,42,9894,40,241,3,30,Working,night_shift,90,kentucky,0
15857,16627,42,9895,26,161,2,47,Working,night_shift,85,west virginia,0
15857,18487,42,9896,87,524,5,18,Student,night_shift,NA,wi,0
15857,18464,42,9897,86,513,5,67,Retired,day_shift,92,ky,0
15857,18079,42,9898,72,432,4,19,Student,night_shift,93,mo,0
15857,17041,42,9899,37,221,3,29,Working,night_shift,97,ky,0
15857,17476,42,9900,53,321,4,22,Working,NA,95,hi,1
15857,17505,42,9901,56,338,4,19,Working,day_shift,81,or,0
15857,18442,42,9902,88,523,5,75,Retired,day_shift,97,vt,0
15857,15943,42,9903,5,32,1,45,Working,night_shift,55,connecticut,0
15857,18455,42,9904,88,528,5,18,Student,night_shift,62,nj,0
15857,18425,42,9905,85,509,5,24,Working,night_shift,96,or,0
15857,NA,42,9906,28,170,2,58,Working,either_shift,NA,sd,0
15857,16455,42,9907,18,111,2,35,Other,night_shift,94,maryland,0
15857,18436,42,9908,85,515,5,57,Working,day_shift,100,fl,0
15857,17971,42,9909,71,426,5,72,Retired,either_shift,88,arkansas,0
15857,17256,42,9910,46,274,3,30,Student,day_shift,15,wi,0
15857,18267,42,9911,79,479,NA,70,Retired,day_shift,NA,nc,0
15857,16552,42,9912,24,149,2,41,Working,day_shift,87,ky,0
15857,18481,42,9913,89,537,5,48,Working,day_shift,85,florida,0
15857,18452,42,9914,88,526,5,40,Other,NA,94,california,0
15857,16379,42,9915,19,117,2,39,Working,night_shift,92,mo,0
15857,18146,NA,9916,76,454,4,21,Student,night_shift,99,nv,0
15857,18485,42,9917,86,512,5,30,Working,night_shift,21,id,0
15857,16409,42,9918,20,116,NA,57,Student,night_shift,90,ny,0
15857,18438,42,9919,88,528,5,35,Student,night_shift,34,la,0
15857,17421,42,9920,53,320,4,31,Student,night_shift,98,maine,0
15857,16156,42,9921,10,62,1,62,Other,night_shift,16,il,0
15857,16182,42,9922,13,76,2,37,Working,night_shift,95,oregon,1
15857,16381,42,9923,19,115,2,49,Retired,day_shift,95,california,1
15857,16227,42,9924,11,63,2,36,Working,day_shift,96,alabama,0
15857,16303,42,9925,13,77,2,31,Working,day_shift,96,mo,0
15857,16961,NA,9926,35,215,3,24,Student,night_shift,92,wy,0
15857,17201,42,9927,45,271,3,27,Working,either_shift,NA,wisconsin,0
15857,17807,42,9928,63,374,4,19,Student,night_shift,85,district of columbia,0
15857,18429,42,9929,84,501,5,27,Working,night_shift,96,ri,0
15857,16364,42,9930,19,111,2,21,Student,night_shift,39,florida,0
15857,17881,42,9931,68,413,4,30,Working,night_shift,87,maine,0
15857,17905,42,9932,68,413,4,26,Working,night_shift,97,montana,0
15857,18305,42,9933,81,487,5,59,Working,day_shift,92,la,0
15857,18473,42,9934,88,523,5,20,Working,day_shift,88,de,0
15857,16379,42,9935,19,118,NA,71,Other,night_shift,88,wisconsin,0
15857,18431,42,9936,88,527,NA,28,Working,night_shift,27,in,0
15857,17836,42,9937,66,401,4,42,Working,night_shift,91,new york,0
15857,16308,42,9938,13,75,2,19,Other,either_shift,NA,colorado,0
15857,18182,42,9939,80,485,4,30,Working,night_shift,94,mn,0
15857,16021,42,9940,3,15,1,43,Working,night_shift,23,georgia,0
15857,18372,42,9941,86,513,5,19,Student,night_shift,93,new mexico,0
15887,16989,43,9942,38,228,3,22,Working,NA,89,oklahoma,0
15887,17609,43,9943,57,344,4,21,Student,night_shift,62,hawaii,0
15887,17392,43,9944,52,315,4,NA,Working,night_shift,90,sc,0
15887,17323,43,9945,50,305,3,32,NA,night_shift,94,maryland,0
15887,16158,43,9946,11,NA,2,19,Student,night_shift,89,nm,0
15887,16615,43,9947,24,144,2,21,Student,day_shift,39,district of columbia,0
15887,18446,NA,9948,87,522,5,24,Working,night_shift,48,az,0
15887,17168,43,9949,41,242,3,29,Student,NA,96,al,0
15887,16990,43,9950,35,207,3,48,Working,night_shift,96,ok,0
15887,16252,43,9951,13,79,2,70,Working,day_shift,98,wyoming,0
15887,18475,43,9952,88,528,5,27,Working,either_shift,95,arizona,0
15887,18440,43,9953,87,517,5,72,Student,night_shift,99,il,0
15887,17889,43,9954,66,401,4,30,Student,day_shift,85,georgia,0
15887,18167,43,9955,74,447,4,26,Other,night_shift,98,ms,0
15887,16642,43,9956,27,165,2,42,Working,day_shift,50,utah,0
15887,18229,43,9957,78,467,4,33,Working,NA,91,connecticut,0
15887,18178,43,9958,77,464,4,35,Working,night_shift,97,oregon,0
15887,18433,43,9959,86,512,5,19,Student,day_shift,89,nh,0
15887,16194,43,9960,10,62,1,30,Working,night_shift,88,washington,0
NA,18473,43,9961,86,517,5,51,Retired,day_shift,16,oklahoma,0
15887,18437,43,9962,83,499,5,39,Working,night_shift,NA,nv,0
15887,18079,43,9963,71,424,4,70,Student,night_shift,51,michigan,0
15887,18157,43,9964,77,466,4,64,Working,night_shift,89,colorado,0
15887,16186,43,9965,10,56,1,28,Working,NA,87,louisiana,0
15887,18472,43,9966,87,522,5,39,Working,night_shift,90,oregon,1
15887,18428,43,9967,85,508,5,24,Working,night_shift,96,district of columbia,0
15887,18279,43,9968,79,471,4,23,NA,night_shift,94,de,0
15887,18230,43,9969,76,459,4,37,Other,night_shift,100,district of columbia,1
15887,18352,43,9970,84,509,5,NA,Working,night_shift,90,nd,0
15887,15903,43,9971,1,4,1,46,Working,night_shift,87,ky,0
15887,18067,43,9972,72,429,4,21,Student,night_shift,NA,ny,0
15887,16897,43,9973,36,211,3,19,Other,night_shift,73,kansas,0
15887,17155,43,9974,43,260,3,22,Working,NA,98,ok,0
15887,18469,43,9975,87,517,5,22,NA,NA,98,south carolina,0
15887,18452,43,9976,85,505,NA,30,Working,day_shift,99,missouri,0
15887,17524,43,9977,55,325,4,42,Working,night_shift,97,idaho,0
15887,16032,43,9978,6,40,1,22,Working,night_shift,99,california,0
15887,18484,43,9979,85,511,5,70,Retired,NA,95,ga,0
15887,18424,43,9980,NA,515,5,38,Working,night_shift,88,NA,0
15887,17197,43,9981,44,268,3,33,Other,night_shift,86,tn,0
15887,18424,43,9982,85,515,5,20,Student,night_shift,92,tx,0
15887,17157,43,9983,42,249,3,18,NA,night_shift,83,nevada,0
15887,18471,43,9984,85,515,NA,31,Working,night_shift,25,alaska,0
15887,16444,43,9985,20,123,2,65,Retired,day_shift,89,rhode island,0
15887,17176,43,9986,42,257,3,20,Other,night_shift,78,oregon,0
15887,16441,43,9987,17,100,2,26,Working,night_shift,97,co,0
15887,18455,43,9988,87,519,5,30,Working,night_shift,88,arizona,NA
15887,16682,43,9989,24,142,NA,20,Student,NA,92,md,0
15887,17540,43,9990,NA,328,4,27,Working,night_shift,85,vermont,0
15887,18473,43,9991,86,516,5,23,Working,day_shift,55,sc,1
15887,18437,43,9992,87,519,5,21,NA,night_shift,87,me,0
15887,17479,43,9993,54,325,4,29,Working,day_shift,86,ca,0
15887,18476,43,9994,84,501,5,53,Working,day_shift,90,wa,0
15887,18452,43,9995,86,519,5,50,Working,night_shift,95,connecticut,0
15887,16060,43,9996,4,NA,1,37,Working,NA,96,mo,0
15887,18488,43,9997,87,520,NA,53,Other,night_shift,99,ms,0
15887,18453,43,9998,86,514,5,25,Working,NA,86,new mexico,0
15887,18138,43,9999,73,440,4,29,NA,night_shift,64,de,0
15887,17786,43,10000,62,376,4,20,NA,night_shift,98,ks,0
15887,16952,43,10001,35,208,3,43,Retired,day_shift,96,ga,0
15887,17751,43,10002,62,369,4,23,Working,either_shift,76,new hampshire,0
15887,18460,43,10003,86,519,5,58,NA,day_shift,86,wisconsin,0
15887,15993,43,10004,4,26,1,36,Working,day_shift,20,nh,0
15887,17151,43,10005,44,260,3,27,Working,night_shift,23,colorado,0
15887,18472,43,10006,87,518,5,38,Working,either_shift,94,md,0
15887,18377,43,10007,83,494,5,55,Working,night_shift,97,ia,0
15887,NA,43,10008,76,451,4,30,Working,night_shift,44,tn,0
15887,18021,43,10009,71,427,4,65,Working,either_shift,91,pa,0
15887,17639,43,10010,59,357,4,40,Working,night_shift,83,me,0
15887,18446,43,10011,85,511,5,31,Working,night_shift,94,la,0
15887,16358,43,10012,14,80,2,20,Student,NA,85,louisiana,0
15887,16912,43,10013,32,190,3,64,Working,night_shift,4,west virginia,0
15887,18469,43,10014,85,511,5,34,Working,day_shift,NA,colorado,0
15887,18424,43,10015,86,511,5,63,Working,night_shift,92,dc,0
15887,18304,43,10016,83,498,5,27,Other,night_shift,87,dc,NA
15887,18441,43,10017,85,506,5,46,Other,night_shift,96,south dakota,0
15887,18215,43,10018,79,471,4,30,Working,night_shift,90,texas,0
15887,18451,43,10019,84,499,5,54,Working,night_shift,85,district of columbia,0
15887,18446,43,10020,84,506,5,21,Other,day_shift,96,michigan,0
15887,18453,NA,10021,84,505,5,28,Working,night_shift,100,mississippi,0
15887,18465,43,10022,87,517,NA,30,Working,either_shift,94,me,0
15887,18437,43,10023,87,521,NA,33,Working,night_shift,55,fl,0
15887,16145,43,10024,7,38,1,57,Working,day_shift,89,oregon,0
15887,18467,43,10025,87,521,5,27,Working,night_shift,47,oregon,0
15887,18455,NA,10026,87,523,5,45,Retired,either_shift,71,il,0
15887,16735,43,10027,28,165,NA,52,Working,night_shift,86,ga,0
15887,16863,43,10028,32,195,3,NA,Other,either_shift,NA,wa,0
15887,16734,43,10029,28,172,2,22,Working,NA,99,hi,0
15887,18486,43,10030,88,526,5,25,Working,night_shift,12,ia,0
15887,17118,43,10031,41,251,3,55,Working,either_shift,97,sc,0
15887,17394,43,10032,51,307,4,23,Working,either_shift,95,ks,0
15887,17485,43,10033,54,329,4,25,Working,night_shift,17,pennsylvania,0
15887,18373,43,10034,83,498,5,29,Working,night_shift,92,nd,0
15887,16131,43,10035,8,47,1,73,Retired,day_shift,90,md,0
15887,18478,43,10036,86,514,5,60,Working,night_shift,95,rhode island,0
15887,17199,43,10037,45,268,3,26,Working,night_shift,91,wi,0
15887,18471,43,10038,84,508,5,49,Working,night_shift,88,ct,0
15887,16625,43,10039,26,151,2,72,Retired,day_shift,93,nebraska,0
15887,16581,43,10040,23,141,2,29,Working,night_shift,90,ct,0
15887,16277,43,10041,11,66,2,54,Retired,day_shift,98,ny,0
15887,18435,43,10042,87,522,NA,22,Other,night_shift,69,district of columbia,0
15887,18426,43,10043,86,515,5,24,Other,night_shift,92,vermont,0
15887,18469,43,10044,84,508,5,51,Other,NA,95,ma,0
15887,18456,43,10045,87,523,5,47,Working,NA,91,ga,0
15887,17795,43,10046,62,372,4,40,NA,night_shift,95,dc,0
15887,16197,43,10047,11,63,2,27,Working,night_shift,87,nv,0
15887,16369,43,10048,16,91,2,69,Working,night_shift,64,new mexico,0
15887,16379,43,10049,18,108,2,66,Retired,NA,96,pa,0
15887,18454,43,10050,86,518,5,42,Other,night_shift,92,south carolina,0
15887,17431,43,10051,49,290,3,39,Working,night_shift,6,id,0
15887,18010,43,10052,72,432,4,49,Working,either_shift,85,north carolina,0
15887,17681,43,10053,60,364,4,24,Working,night_shift,96,alabama,0
15887,16205,43,10054,11,71,2,43,Working,night_shift,45,mt,0
15887,16740,43,10055,29,177,2,25,Working,night_shift,94,co,0
15887,18436,43,10056,84,506,NA,42,Working,night_shift,85,minnesota,1
15887,18476,43,10057,85,511,5,67,Retired,either_shift,91,ar,0
15887,18454,43,10058,88,531,5,52,Working,night_shift,92,texas,0
15887,18165,43,10059,75,450,4,41,Student,NA,99,oklahoma,0
15887,18425,43,10060,85,507,5,65,Student,night_shift,89,minnesota,0
15887,18439,43,10061,85,506,5,34,Working,night_shift,94,maryland,0
15887,18484,43,10062,89,531,5,32,Working,night_shift,91,ks,0
15887,18452,43,10063,87,523,5,28,Working,night_shift,63,tennessee,0
15887,16377,43,10064,18,108,2,27,Working,night_shift,30,sd,0
15887,18450,43,10065,87,520,5,45,Other,night_shift,95,de,0
15887,17510,43,10066,52,310,4,35,Student,day_shift,95,ri,0
15887,18451,43,10067,87,522,5,26,Working,night_shift,87,kansas,0
15887,18475,43,10068,85,506,5,70,Retired,either_shift,92,nevada,0
15887,18446,43,10069,83,494,5,22,NA,day_shift,53,south dakota,0
15887,18482,43,10070,84,504,5,19,Student,day_shift,49,oh,0
15887,18441,43,10071,83,493,5,45,Working,either_shift,89,missouri,0
15887,18076,43,10072,71,421,4,25,Working,day_shift,88,north dakota,0
15887,17554,43,10073,56,NA,4,19,Student,night_shift,99,vermont,0
15887,18438,43,10074,86,520,5,29,Working,night_shift,91,arkansas,0
15887,18336,43,10075,80,485,4,NA,Working,night_shift,NA,nebraska,0
15887,16669,43,10076,24,NA,2,26,Working,night_shift,76,pa,0
NA,NA,43,10077,84,500,5,25,Working,night_shift,93,indiana,0
15887,17665,43,10078,59,350,4,40,Working,night_shift,91,georgia,0
15887,18440,43,10079,83,495,5,NA,Retired,day_shift,20,az,0
15887,18107,43,10080,76,451,4,20,Student,night_shift,43,de,0
15887,15899,43,10081,1,9,1,21,Working,day_shift,91,al,0
15887,18426,43,10082,87,522,5,26,Student,either_shift,73,sc,0
15887,16985,43,10083,38,226,3,34,NA,day_shift,90,connecticut,0
15887,16948,43,10084,37,221,3,39,Student,night_shift,89,wv,0
15887,18471,43,10085,84,506,5,45,Working,NA,98,dc,1
15887,18436,43,10086,84,501,5,29,Working,night_shift,97,tn,0
15887,16513,43,10087,21,128,2,25,Working,NA,95,ne,0
15887,18442,43,10088,83,502,5,43,Working,night_shift,89,delaware,0
15887,16952,43,10089,38,226,3,31,Working,NA,64,wisconsin,0
15887,18480,43,10090,84,505,5,28,Working,night_shift,91,in,0
15887,17089,43,10091,38,232,3,27,Working,day_shift,88,hawaii,0
15887,16801,43,10092,31,187,3,30,Working,NA,93,new york,0
15887,17021,43,10093,36,213,3,28,Working,day_shift,3,illinois,0
15887,17715,43,10094,63,376,4,33,Working,night_shift,98,ohio,0
15887,17319,43,10095,47,277,NA,68,Retired,day_shift,95,al,0
15887,17898,43,10096,65,393,NA,20,Student,night_shift,89,new hampshire,0
15887,18448,43,10097,84,499,5,21,Student,night_shift,80,mi,0
15887,16953,43,10098,36,NA,3,56,Working,night_shift,97,nm,0
15887,17085,43,10099,39,236,3,NA,NA,either_shift,100,de,0
15887,18425,NA,10100,86,521,5,40,Working,night_shift,91,ohio,0
15887,17903,43,10101,68,413,4,72,Retired,day_shift,99,ok,0
15887,18447,43,10102,83,494,5,34,Student,night_shift,97,kentucky,0
15887,18429,43,10103,85,513,5,19,Working,night_shift,4,maine,0
15887,18436,43,10104,85,506,5,30,Student,night_shift,22,delaware,0
15887,18461,43,10105,85,514,5,19,Working,night_shift,96,south carolina,0
